0,089609	2,863934
0,090530	2,869793
0,091459	2,875616
0,092393	2,881403
0,093333	2,887155
0,094278	2,892872
0,095229	2,898556
0,096184	2,904206
0,097143	2,909823
0,098106	2,915408
0,099074	2,920960
0,100044	2,926481
0,101018	2,931970
0,101995	2,937429
0,102975	2,942857
0,103957	2,948256
0,104941	2,953625
0,105927	2,958965
0,106915	2,964276
0,107904	2,969559
0,108894	2,974813
0,109885	2,980039
0,110875	2,985238
0,111866	2,990410
0,112857	2,995555
0,113847	3,000674
0,114835	3,005768
0,115823	3,010837
0,116808	3,015882
0,117791	3,020904
0,118771	3,025903
0,119749	3,030879
0,120723	3,035835
0,121694	3,040769
0,122660	3,045685
0,123623	3,050581
0,124581	3,055459
0,125535	3,060321
0,126483	3,065167
0,127427	3,069997
0,128365	3,074813
0,129298	3,079616
0,130225	3,084407
0,131146	3,089186
0,132061	3,093954
0,132970	3,098714
0,133871	3,103464
0,134765	3,108206
0,135652	3,112942
0,136531	3,117671
0,137402	3,122394
0,138265	3,127112
0,139119	3,131825
0,139965	3,136534
0,140801	3,141240
0,141628	3,145942
0,142447	3,150642
0,143256	3,155340
0,144056	3,160036
0,144848	3,164729
0,145630	3,169421
0,146405	3,174110
0,147170	3,178798
0,147927	3,183484
0,148677	3,188169
0,149418	3,192851
0,150152	3,197532
0,150878	3,202210
0,151597	3,206886
0,152309	3,211560
0,153015	3,216231
0,153715	3,220900
0,154409	3,225566
0,155099	3,230229
0,155783	3,234888
0,156464	3,239545
0,157141	3,244197
0,157814	3,248846
0,158484	3,253490
0,159152	3,258130
0,159817	3,262766
0,160481	3,267397
0,161144	3,272022
0,161806	3,276643
0,162467	3,281258
0,163128	3,285869
0,163790	3,290473
0,164452	3,295073
0,165115	3,299666
0,165780	3,304255
0,166446	3,308838
0,167114	3,313415
0,167784	3,317987
0,168457	3,322554
0,169133	3,327116
0,169812	3,331674
0,170494	3,336226
0,171181	3,340774
0,171872	3,345318
0,172567	3,349857
0,173268	3,354392
0,173974	3,358923
0,174685	3,363450
0,175403	3,367974
0,176127	3,372494
0,176857	3,377010
0,177595	3,381522
0,178339	3,386030
0,179091	3,390534
0,179850	3,395034
0,180618	3,399529
0,181393	3,404019
0,182176	3,408503
0,182968	3,412983
0,183767	3,417456
0,184575	3,421924
0,185391	3,426386
0,186216	3,430841
0,187048	3,435290
0,187888	3,439731
0,188736	3,444166
0,189591	3,448593
0,190454	3,453012
0,191324	3,457424
0,192201	3,461829
0,193085	3,466226
0,193975	3,470616
0,194871	3,474998
0,195773	3,479373
0,196681	3,483742
0,197595	3,488103
0,198514	3,492458
0,199438	3,496805
0,200368	3,501147
0,201302	3,505481
0,202241	3,509809
0,203184	3,514130
0,204132	3,518445
0,205085	3,522753
0,206041	3,527054
0,207001	3,531348
0,207965	3,535635
0,208932	3,539914
0,209902	3,544185
0,210876	3,548447
0,211854	3,552699
0,212834	3,556942
0,213817	3,561175
0,214803	3,565398
0,215792	3,569611
0,216783	3,573814
0,217777	3,578006
0,218772	3,582188
0,219769	3,586360
0,220768	3,590521
0,221767	3,594671
0,222768	3,598810
0,223769	3,602939
0,224771	3,607057
0,225774	3,611164
0,226776	3,615260
0,227779	3,619345
0,228781	3,623419
0,229782	3,627483
0,230783	3,631535
0,231782	3,635577
0,232780	3,639609
0,233776	3,643629
0,234769	3,647640
0,235761	3,651639
0,236749	3,655629
0,237734	3,659608
0,238716	3,663576
0,239694	3,667535
0,240669	3,671484
0,241639	3,675423
0,242604	3,679354
0,243565	3,683275
0,244521	3,687188
0,245472	3,691092
0,246418	3,694989
0,247358	3,698879
0,248293	3,702762
0,249222	3,706640
0,250145	3,710511
0,251061	3,714378
0,251972	3,718241
0,252876	3,722100
0,253772	3,725956
0,254662	3,729809
0,255544	3,733661
0,256418	3,737512
0,257284	3,741363
0,258142	3,745214
0,258992	3,749066
0,259833	3,752921
0,260665	3,756778
0,261489	3,760638
0,262303	3,764503
0,263107	3,768372
0,263902	3,772247
0,264686	3,776127
0,265460	3,780013
0,266224	3,783907
0,266977	3,787807
0,267719	3,791716
0,268450	3,795632
0,269171	3,799557
0,269879	3,803491
0,270577	3,807434
0,271263	3,811385
0,271936	3,815347
0,272598	3,819317
0,273248	3,823297
0,273886	3,827287
0,274511	3,831287
0,275124	3,835297
0,275725	3,839317
0,276313	3,843347
0,276889	3,847386
0,277453	3,851435
0,278005	3,855494
0,278544	3,859562
0,279071	3,863640
0,279586	3,867728
0,280087	3,871826
0,280576	3,875934
0,281051	3,880052
0,281512	3,884182
0,281960	3,888322
0,282394	3,892474
0,282813	3,896638
0,283218	3,900813
0,283609	3,905001
0,283985	3,909201
0,284347	3,913414
0,284693	3,917640
0,285025	3,921880
0,285341	3,926133
0,285642	3,930399
0,285928	3,934680
0,286198	3,938975
0,286453	3,943285
0,286692	3,947610
0,286916	3,951951
0,287125	3,956308
0,287318	3,960681
0,287496	3,965072
0,287658	3,969480
0,287804	3,973907
0,287935	3,978353
0,288050	3,982818
0,288150	3,987303
0,288233	3,991809
0,288301	3,996336
0,288352	4,000886
0,288388	4,005458
0,288406	4,010055
0,288409	4,014677
0,288394	4,019324
0,288363	4,023997
0,288315	4,028698
0,288249	4,033428
0,288167	4,038186
0,288067	4,042974
0,287950	4,047794
0,287816	4,052645
0,287665	4,057530
0,287497	4,062448
0,287311	4,067402
0,287109	4,072391
0,286889	4,077418
0,286653	4,082482
0,286400	4,087585
0,286131	4,092728
0,285845	4,097912
0,285543	4,103137
0,285226	4,108405
0,284892	4,113716
0,284543	4,119072
0,284178	4,124473
0,283798	4,129920
0,283403	4,135415
0,282994	4,140957
0,282570	4,146547
0,282132	4,152187
0,281680	4,157876
0,281214	4,163616
0,280735	4,169406
0,280243	4,175248
0,279738	4,181141
0,279221	4,187085
0,278692	4,193082
0,278151	4,199130
0,277597	4,205231
0,277033	4,211383
0,276457	4,217587
0,275870	4,223844
